Store Name,Store Number,Phone Number,Address,Url,Longitude,Latitude,City,State
Dollar General # 9623 | Dollar General,9623,5406421225,"10611 Spotsylvania Ave, Fredericksburg, VA, 22408-2637",https://www.dollargeneral.com/store-directory/va/fredericksburg/9623,-77.493186,38.246595,fredericksburg,va
Dollar General # 4391 | Dollar General,4391,5403686850,"2003 Plank Rd, Fredericksburg, VA, 22401-4415",https://www.dollargeneral.com/store-directory/va/fredericksburg/4391,-77.493215,38.296984,fredericksburg,va
Dollar General # 14856 | Dollar General,14856,5403105036,"7530 Smith Station Rd, Fredericksburg, VA, 22407-1742",https://www.dollargeneral.com/store-directory/va/fredericksburg/14856,-77.5826,38.2573,fredericksburg,va
Dollar General # 8906 | Dollar General,8906,5403686460,"304 Deacon Rd, Fredericksburg, VA, 22405-1700",https://www.dollargeneral.com/store-directory/va/fredericksburg/8906,-77.436511,38.328091,fredericksburg,va
Dollar General # 7906 | Dollar General,7906,5403686310,"20 Plantation Dr Ste 145, Fredericksburg, VA, 22406-6493",https://www.dollargeneral.com/store-directory/va/fredericksburg/7906,-77.5035,38.3549,fredericksburg,va
Dollar General # 9673 | Dollar General,9673,2767445500,"806 E Main St, Fries, VA, 24330-4520",https://www.dollargeneral.com/store-directory/va/fries/9673,-80.9668,36.7086,fries,va
Dollar General # 463 | Dollar General,463,5406923370,"470 S Commerce Ave, Front Royal, VA, 22630-3016",https://www.dollargeneral.com/store-directory/va/front-royal/463,-78.18343,38.911579,front-royal,va
Dollar General # 14251 | Dollar General,14251,2762356100,"820 S. Main Street, Galax, VA, 24333-4301",https://www.dollargeneral.com/store-directory/va/galax/14251,-80.919043,36.649484,galax,va
Dollar General # 303 | Dollar General,303,2762356103,"949a E Stuart Dr, Galax, VA, 24333-2407",https://www.dollargeneral.com/store-directory/va/galax/303,-80.896627,36.677367,galax,va
Dollar General # 14025 | Dollar General,14025,2525632540,"4132 Gasburg Road, Gasburg, VA, 23857-2225",https://www.dollargeneral.com/store-directory/va/gasburg/14025,-77.899114,36.566931,gasburg,va
Dollar General # 19732 | Dollar General,19732,2765943169,"4909 Bristol Hwy, Gate City, VA, 24251-2435",https://www.dollargeneral.com/store-directory/va/gate-city/19732,-82.4733,36.6523,gate-city,va
Dollar General # 65 | Dollar General,65,2765943025,"140 East Jackson St, Gate City, VA, 24251-3417",https://www.dollargeneral.com/store-directory/va/gate-city/65,-82.578666,36.639352,gate-city,va
Dollar General # 16952 | Dollar General,16952,2762586768,"521 East Glade Street, Glade Spring, VA, 24340",https://www.dollargeneral.com/store-directory/va/glade-spring/16952,-81.7656,36.7901,glade-spring,va
Dollar General # 13277 | Dollar General,13277,5405231671,"33480 Lee Highway, Glade Spring, VA, 24340",https://www.dollargeneral.com/store-directory/va/glade-spring/13277,-81.778825,36.769235,glade-spring,va
Dollar General # 6395 | Dollar General,6395,5405720882,"819 Blue Ridge Rd, Glasgow, VA, 24555-2523",https://www.dollargeneral.com/store-directory/va/glasgow/6395,-79.449785,37.631694,glasgow,va
Dollar General # 16878 | Dollar General,16878,8042567330,"10710 John Cussons Dr, Glen Allen, VA, 23060-2031",https://www.dollargeneral.com/store-directory/va/glen-allen/16878,-77.5068,37.6663,glen-allen,va
Dollar General # 2682 | Dollar General,2682,8046991505,"6900 Main St, Gloucester, VA, 23061-1666",https://www.dollargeneral.com/store-directory/va/gloucester/2682,-76.520304,37.40989,gloucester,va
Dollar General # 18229 | Dollar General,18229,8046991016,"9651 Woods Cross Rd, Gloucester, VA, 23061",https://www.dollargeneral.com/store-directory/va/gloucester/18229,-76.6155,37.4781,gloucester,va
Dollar General # 2563 | Dollar General,2563,5409972013,"955 Virginia Ave, Goshen, VA, 24439-2001",https://www.dollargeneral.com/store-directory/va/goshen/2563,-79.502307,37.993024,goshen,va
Dollar General # 319 | Dollar General,319,7578142755,"2837 Denbigh Blvd, Grafton, VA, 23692-6501",https://www.dollargeneral.com/store-directory/va/grafton/319,-76.477161,37.172928,grafton,va
Dollar General # 20662 | Dollar General,20662,4347678050,"8255 W Patrick Henry Hwy, Green Bay, VA, 23942",https://www.dollargeneral.com/store-directory/va/green-bay/20662,-78.3174,37.1325,green-bay,va
Dollar General # 7497 | Dollar General,7497,5405699638,"4171 Lee Jackson Hwy, Greenville, VA, 24440-0405",https://www.dollargeneral.com/store-directory/va/greenville/7497,-79.158,38.0025,greenville,va
Dollar General # 7844 | Dollar General,7844,5405665058,"100 B Vaden Dr, Gretna, VA, 24557-1220",https://www.dollargeneral.com/store-directory/va/gretna/7844,-79.363044,36.949059,gretna,va
Dollar General # 11518 | Dollar General,11518,5405840010,"405 3rd St, Grottoes, VA, 24441-1528",https://www.dollargeneral.com/store-directory/va/grottoes/11518,-78.830876,38.263491,grottoes,va
Dollar General # 20635 | Dollar General,20635,2768651170,"3893 Slate Creek Rd, Grundy, VA, 24614",https://www.dollargeneral.com/store-directory/va/grundy/20635,-82.0457,37.299,grundy,va
Dollar General # 18123 | Dollar General,18123,8044242140,"3259 Broad Street Rd, Gum Spring, VA, 23065",https://www.dollargeneral.com/store-directory/va/gum-spring/18123,-77.8981,37.7761,gum-spring,va
Dollar General # 13650 | Dollar General,13650,5405665002,"1009 Lp Bailey Memorial Hwy., Halifax, VA, 24558-3197",https://www.dollargeneral.com/store-directory/va/halifax/13650,-78.920817,36.774474,halifax,va
Dollar General # 16882 | Dollar General,16882,4344836088,"1010 Chatham Road, Halifax, VA, 24558",https://www.dollargeneral.com/store-directory/va/halifax/16882,-78.9864,36.7599,halifax,va
Dollar General # 14795 | Dollar General,14795,7575067627,"2905 N Armistead Ave, Hampton, VA, 23666-1631",https://www.dollargeneral.com/store-directory/va/hampton/14795,-76.384358,37.070371,hampton,va
Dollar General # 2292 | Dollar General,2292,7576901834,"1937 E Pembroke Ave, Hampton, VA, 23663-1325",https://www.dollargeneral.com/store-directory/va/hampton/2292,-76.3079,37.0395,hampton,va
Dollar General # 19316 | Dollar General,19316,7577557105,"3818 Kecoughtan Rd, Hampton, VA, 23669-4402",https://www.dollargeneral.com/store-directory/va/hampton/19316,-76.352787,37.010059,hampton,va
Dollar General # 22814 | Dollar General,22814,7577788014,"2201 Kecoughtan Rd, Hampton, VA, 23661-3216",https://www.dollargeneral.com/store-directory/va/hampton/22814,-76.3797,37.0028,hampton,va
Dollar General # 14653 | Dollar General,14653,7577557129,"2400 West Mercury Blvd, Hampton, VA, 23666-3102",https://www.dollargeneral.com/store-directory/va/hampton/14653,-76.409796,37.037251,hampton,va
Dollar General # 19596 | Dollar General,19596,8045370501,"31361 Richmond Tpke, Hanover, VA, 23069-2200",https://www.dollargeneral.com/store-directory/va/hanover/19596,-77.3701,37.8298,hanover,va
Dollar General # 20317 | Dollar General,20317,5402174323,"49 Tyco St, Harrisonburg, VA, 22802",https://www.dollargeneral.com/store-directory/va/harrisonburg/20317,-78.8552,38.4608,harrisonburg,va
Dollar General # 7693 | Dollar General,7693,5407051128,"1640 Virginia Ave, Harrisonburg, VA, 22802-8369",https://www.dollargeneral.com/store-directory/va/harrisonburg/7693,-78.8714,38.4779,harrisonburg,va
Dollar General # 14349 | Dollar General,14349,8042800660,"10989 General Puller Highway, Hartfield, VA, 23071",https://www.dollargeneral.com/store-directory/va/hartfield/14349,-76.447,37.553,hartfield,va
Dollar General # 1844 | Dollar General,1844,8049932556,"2356 George Washinton Mem Hwy, Hayes, VA, 23072-1272",https://www.dollargeneral.com/store-directory/va/hayes/1844,-76.499864,37.27433,hayes,va
Dollar General # 23027 | Dollar General,23027,8042501744,"45 Camp Seventeen Rd, Haynesville, VA, 22472",https://www.dollargeneral.com/store-directory/va/haynesville/23027,-76.67525,37.9513,haynesville,va
Dollar General # 7962 | Dollar General,7962,2768651179,"410 Main St, Haysi, VA, 24256-0444",https://www.dollargeneral.com/store-directory/va/haysi/7962,-82.293248,37.204914,haysi,va
Dollar General # 24738 | Dollar General,24738,8047245575,"4787 Jessie Dupont Memorial Hw, Heathsville, VA, 22473",https://www.dollargeneral.com/store-directory/va/heathsville/24738,-76.3773,37.8193,heathsville,va
Dollar General # 25865 | Dollar General,25865,8047245612,"7390 Northumberland Hwy, Heathsville, VA, 22473",https://www.dollargeneral.com/store-directory/va/heathsville/25865,-76.46561,37.91517,heathsville,va
Dollar General # 16527 | Dollar General,16527,4343629010,"5210 Wilkinson Rd, Henrico, VA, 23227",https://www.dollargeneral.com/store-directory/va/henrico/16527,-77.425101,37.603483,henrico,va
Dollar General # 13049 | Dollar General,13049,8049522810,"45 South Airport Dr, Highland Springs, VA, 23075-2013",https://www.dollargeneral.com/store-directory/va/highland-springs/13049,-77.32,37.5368,highland-springs,va
Dollar General # 2655 | Dollar General,2655,2762662750,"845 W Stuart Dr, Hillsville, VA, 24343-1576",https://www.dollargeneral.com/store-directory/va/hillsville/2655,-80.7422,36.7561,hillsville,va
Dollar General # 23614 | Dollar General,23614,2762669097,"1259 Floyd Pike, Hillsville, VA, 24343-1680",https://www.dollargeneral.com/store-directory/va/hillsville/23614,-80.7123,36.7758,hillsville,va
Dollar General # 9455 | Dollar General,9455,2765821205,"4647 Redbud Hwy, Honaker, VA, 24260-8004",https://www.dollargeneral.com/store-directory/va/honaker/9455,-81.958455,37.01533,honaker,va
Dollar General # 25954 | Dollar General,25954,2765820513,"1055 Copperhead Rd, Honaker, VA, 24260",https://www.dollargeneral.com/store-directory/va/honaker/25954,-82.0833,37.0842,honaker,va
Dollar General # 374 | Dollar General,374,8049308595,"310 E Broadway Ave, Hopewell, VA, 23860-2812",https://www.dollargeneral.com/store-directory/va/hopewell/374,-77.28384,37.305201,hopewell,va
Dollar General # 2079 | Dollar General,2079,8049308683,"3501 Oaklawn Blvd, Hopewell, VA, 23860-5501",https://www.dollargeneral.com/store-directory/va/hopewell/2079,-77.3116,37.2761,hopewell,va
Dollar General # 10714 | Dollar General,10714,8046215533,"700 S 6th St, Hopewell, VA, 23860-5215",https://www.dollargeneral.com/store-directory/va/hopewell/10714,-77.2901,37.2951,hopewell,va
Dollar General # 12993 | Dollar General,12993,5404016655,"9328 Sam Snead Hwy, Hot Springs, VA, 24445-2755",https://www.dollargeneral.com/store-directory/va/hot-springs/12993,-79.810281,38.012983,hot-springs,va
Dollar General # 19906 | Dollar General,19906,5403285272,"2218 Smith Mountain Lake Pkwy, Huddleston, VA, 24104-4700",https://www.dollargeneral.com/store-directory/va/huddleston/19906,-79.4357,37.1781,huddleston,va
Dollar General # 18163 | Dollar General,18163,8045050885,"8143 Buckley Hall Rd, Hudgins, VA, 23076",https://www.dollargeneral.com/store-directory/va/hudgins/18163,-76.327,37.4729,hudgins,va
Dollar General # 6213 | Dollar General,6213,2765973303,"9900 Hurley Rd, Hurley, VA, 24620-0155",https://www.dollargeneral.com/store-directory/va/hurley/6213,-82.015649,37.420572,hurley,va
Dollar General # 19540 | Dollar General,19540,4343242191,"416 Highway View Rd, Hurt, VA, 24563",https://www.dollargeneral.com/store-directory/va/hurt/19540,-79.3412,37.0694,hurt,va
Dollar General # 2996 | Dollar General,2996,2762216305,"572 E Main St #6, Independence, VA, 24348-3879",https://www.dollargeneral.com/store-directory/va/independence/2996,-81.142753,36.619744,independence,va
Dollar General # 18034 | Dollar General,18034,2762842109,"4616 Ivanhoe Rd, Ivanhoe, VA, 24350",https://www.dollargeneral.com/store-directory/va/ivanhoe/18034,-80.9616,36.8385,ivanhoe,va
Dollar General # 18962 | Dollar General,18962,7573461465,"35611 General Mahone Blvd, Ivor, VA, 23866-2855",https://www.dollargeneral.com/store-directory/va/ivor/18962,-76.8927,36.9068,ivor,va
Dollar General # 12237 | Dollar General,12237,4345356718,"23172 Blue Star Hwy, Jarratt, VA, 23867-8108",https://www.dollargeneral.com/store-directory/va/jarratt/12237,-77.464067,36.805229,jarratt,va
Dollar General # 23393 | Dollar General,23393,8044047387,"5851 Drunkard Rd, Jetersville, VA, 23083",https://www.dollargeneral.com/store-directory/va/jetersville/23393,-78.1069,37.2865,jetersville,va
Dollar General # 2124 | Dollar General,2124,2768320010,"33536 Main St, Jonesville, VA, 24263-6895",https://www.dollargeneral.com/store-directory/va/jonesville/2124,-83.1109,36.6888,jonesville,va
Dollar General # 24890 | Dollar General,24890,2763469143,"123 Flanary Bridge Rd, Jonesville, VA, 24263",https://www.dollargeneral.com/store-directory/va/jonesville/24890,-83.2012,36.6702,jonesville,va
Dollar General # 1970 | Dollar General,1970,4343390330,"410 Main St, Kenbridge, VA, 23944-0730",https://www.dollargeneral.com/store-directory/va/kenbridge/1970,-78.1321,36.9637,kenbridge,va
Dollar General # 429 | Dollar General,429,4347365209,"314 King St, Keysville, VA, 23947-0418",https://www.dollargeneral.com/store-directory/va/keysville/429,-78.4805,37.0392,keysville,va
Dollar General # 12458 | Dollar General,12458,5407091640,"10586 Tinsbloom Mill Lane, King George, VA, 22485-3467",https://www.dollargeneral.com/store-directory/va/king-george/12458,-77.171232,38.264389,king-george,va
Dollar General # 23245 | Dollar General,23245,5406250009,"8324 Passapatanzy Rd, King George, VA, 22485",https://www.dollargeneral.com/store-directory/va/king-george/23245,-77.32241,38.2978,king-george,va
Dollar General # 11516 | Dollar General,11516,8045350005,"27 Commerce Ln, King William, VA, 23086-3662",https://www.dollargeneral.com/store-directory/va/king-william/11516,-77.1339,37.7427,king-william,va
Dollar General # 23615 | Dollar General,23615,8045962312,"16833 King William Rd, King William, VA, 23086",https://www.dollargeneral.com/store-directory/va/king-william/23615,-77.0579,37.7111,king-william,va
Dollar General # 17911 | Dollar General,17911,8044728084,"11073 Cople Highway, Kinsale, VA, 22488-2602",https://www.dollargeneral.com/store-directory/va/kinsale/17911,-76.6241,38.0447,kinsale,va
Dollar General # 17332 | Dollar General,17332,2762668247,"10650 Dugspur Rd, Laurel Fork, VA, 24352",https://www.dollargeneral.com/store-directory/va/laurel-fork/17332,-80.519,36.7183,laurel-fork,va
Dollar General # 392 | Dollar General,392,4343133010,"614 S Hicks St, Lawrenceville, VA, 23868-2124",https://www.dollargeneral.com/store-directory/va/lawrenceville/392,-77.8516,36.7523,lawrenceville,va
Dollar General # 2723 | Dollar General,2723,2768591580,"1808 E Main St, Lebanon, VA, 24266-3437",https://www.dollargeneral.com/store-directory/va/lebanon/2723,-82.0493,36.9062,lebanon,va
Dollar General # 2517 | Dollar General,2517,5402289804,"123 Walker St, Lexington, VA, 24450-2431",https://www.dollargeneral.com/store-directory/va/lexington/2517,-79.4363,37.7784,lexington,va
Dollar General # 12346 | Dollar General,12346,8044629035,"5236 Mary Ball Rd, Lively, VA, 22507",https://www.dollargeneral.com/store-directory/va/lively/12346,-76.515673,37.78099,lively,va
Dollar General # 879 | Dollar General,879,5406420244,"36108 Goodwin Dr, Locust Grove, VA, 22508-2030",https://www.dollargeneral.com/store-directory/va/locust-grove/879,-77.745,38.3493,locust-grove,va
Dollar General # 14059 | Dollar General,14059,5404950020,"32361 Constitution Hwy, Locust Grove, VA, 22508-2707",https://www.dollargeneral.com/store-directory/va/locust-grove/14059,-77.808207,38.306224,locust-grove,va
Dollar General # 436 | Dollar General,436,5407488050,"406 E Main St, Louisa, VA, 23093-0582",https://www.dollargeneral.com/store-directory/va/louisa/436,-77.995136,38.01936,louisa,va
Dollar General # 17910 | Dollar General,17910,5406030444,"17475 Louisa Rd, Louisa, VA, 23093",https://www.dollargeneral.com/store-directory/va/louisa/17910,-78.0758,38.0516,louisa,va
Dollar General # 23103 | Dollar General,23103,8044574003,"4815 Broad Street Rd, Louisa, VA, 23093-2205",https://www.dollargeneral.com/store-directory/va/louisa/23103,-77.9979,37.84391,louisa,va
Dollar General # 1747 | Dollar General,1747,4346613025,"88 Main St, Lovingston, VA, 22949-0619",https://www.dollargeneral.com/store-directory/va/lovingston/1747,-78.8727,37.76,lovingston,va
Dollar General # 14627 | Dollar General,14627,5406690805,"511 E Main St, Luray, VA, 22835-2051",https://www.dollargeneral.com/store-directory/va/luray/14627,-78.450818,38.666077,luray,va
Dollar General # 2581 | Dollar General,2581,5406690830,"1390 Us Highway 211 W, Luray, VA, 22835-5250",https://www.dollargeneral.com/store-directory/va/luray/2581,-78.496109,38.661747,luray,va
Dollar General # 4141 | Dollar General,4141,4349221812,"2150 Wards Rd, Lynchburg, VA, 24502-5312",https://www.dollargeneral.com/store-directory/va/lynchburg/4141,-79.1848,37.374,lynchburg,va
Dollar General # 20598 | Dollar General,20598,4343633690,"2303 Bedford Ave, Lynchburg, VA, 24503-2715",https://www.dollargeneral.com/store-directory/va/lynchburg/20598,-79.1667,37.4339,lynchburg,va
Dollar General # 4018 | Dollar General,4018,4345152931,"2312 Memorial Ave, Lynchburg, VA, 24501-2651",https://www.dollargeneral.com/store-directory/va/lynchburg/4018,-79.165972,37.404629,lynchburg,va
Dollar General # 2647 | Dollar General,2647,4343336403,"2844 Linkhorne Dr, Lynchburg, VA, 24503-3322",https://www.dollargeneral.com/store-directory/va/lynchburg/2647,-79.2022,37.4163,lynchburg,va
Dollar General # 14252 | Dollar General,14252,4343370685,"6113 Boonsboro Road, Lynchburg, VA, 24503-3784",https://www.dollargeneral.com/store-directory/va/lynchburg/14252,-79.261721,37.449122,lynchburg,va
Dollar General # 12579 | Dollar General,12579,5407380966,"554 S Main St, Madison, VA, 22727-3082",https://www.dollargeneral.com/store-directory/va/madison/12579,-78.262388,38.375641,madison,va
Dollar General # 2720 | Dollar General,2720,4343336990,"4689 S Amherst Hwy, Madison Heights, VA, 24572-1056",https://www.dollargeneral.com/store-directory/va/madison-heights/2720,-79.1197,37.4446,madison-heights,va
Dollar General # 1048 | Dollar General,1048,4343336525,"244 Amelon Sq, Madison Heights, VA, 24572-5981",https://www.dollargeneral.com/store-directory/va/madison-heights/1048,-79.1188,37.467,madison-heights,va
Dollar General # 2843 | Dollar General,2843,8047081550,"60 Broad Street Rd, Manakin Sabot, VA, 23103-2213",https://www.dollargeneral.com/store-directory/va/manakin-sabot/2843,-77.6822,37.6701,manakin-sabot,va
Dollar General # 109 | Dollar General,109,5712923638,"8300 Centerville Rd, Manassas, VA, 20111-2224",https://www.dollargeneral.com/store-directory/va/manassas/109,-77.4519,38.7751,manassas,va
Dollar General # 19689 | Dollar General,19689,7576946910,"14093 Lankford Hwy, Mappsville, VA, 23407",https://www.dollargeneral.com/store-directory/va/mappsville/19689,-75.56612,37.846971,mappsville,va
Dollar General # 2451 | Dollar General,2451,2762431460,"131 Dabny Dr, Marion, VA, 24354-4009",https://www.dollargeneral.com/store-directory/va/marion/2451,-81.506473,36.840172,marion,va
Dollar General # 15998 | Dollar General,15998,2765214098,"109 Thomas Bridge Road, Marion, VA, 24354",https://www.dollargeneral.com/store-directory/va/marion/15998,-81.582107,36.789366,marion,va
Dollar General # 13145 | Dollar General,13145,2762432896,"1445 S Main St, Marion, VA, 24354-6611",https://www.dollargeneral.com/store-directory/va/marion/13145,-81.548448,36.8212,marion,va
Dollar General # 711 | Dollar General,711,5405665054,"2662 Greensboro Rd, Martinsville, VA, 24112-8106",https://www.dollargeneral.com/store-directory/va/martinsville/711,-79.8754,36.6538,martinsville,va
Dollar General # 13832 | Dollar General,13832,4344836064,"1160 Spruce Ave, Martinsville, VA, 24112",https://www.dollargeneral.com/store-directory/va/martinsville/13832,-79.851982,36.67824,martinsville,va
Dollar General # 2149 | Dollar General,2149,4344836035,"6260 Al Philpott Hwy, Martinsville, VA, 24112-0341",https://www.dollargeneral.com/store-directory/va/martinsville/2149,-79.7949,36.6817,martinsville,va
Dollar General # 15603 | Dollar General,15603,2763235055,"114 Clearview Drive, Martinsville, VA, 24112",https://www.dollargeneral.com/store-directory/va/martinsville/15603,-79.87281,36.70407,martinsville,va
Dollar General # 2170 | Dollar General,2170,8043849764,"11000 Buckley Hall Rd, Mathews, VA, 23109-0893",https://www.dollargeneral.com/store-directory/va/mathews/2170,-76.319,37.4367,mathews,va
Dollar General # 18050 | Dollar General,18050,5402890289,"45 Judy Ln, Mcgaheysville, VA, 22840-2361",https://www.dollargeneral.com/store-directory/va/mcgaheysville/18050,-78.7309,38.3745,mcgaheysville,va
Dollar General # 11740 | Dollar General,11740,8047048324,"10629 Doyle Blvd, Mckenney, VA, 23872-2550",https://www.dollargeneral.com/store-directory/va/mckenney/11740,-77.7196,36.9831,mckenney,va
Dollar General # 14844 | Dollar General,14844,2763560495,"29248 Lee Highway, Meadowview, VA, 24361-3454",https://www.dollargeneral.com/store-directory/va/meadowview/14844,-81.854828,36.747206,meadowview,va
Dollar General # 20288 | Dollar General,20288,8045225032,"6698 Cold Harbor Rd, Mechanicsville, VA, 23111-3245",https://www.dollargeneral.com/store-directory/va/mechanicsville/20288,-77.318322,37.591151,mechanicsville,va
Dollar General # 3210 | Dollar General,3210,8044850650,"7528 Mechanicsville Tpke, Mechanicsville, VA, 23111-2144",https://www.dollargeneral.com/store-directory/va/mechanicsville/3210,-77.3699,37.6054,mechanicsville,va
Dollar General # 15210 | Dollar General,15210,8044177533,"8195 Pine Ridge Road, Mechanicsville, VA, 23116-4601",https://www.dollargeneral.com/store-directory/va/mechanicsville/15210,-77.3827,37.6924,mechanicsville,va
Dollar General # 6761 | Dollar General,6761,8044177018,"9161 Atlee Rd Ste A, Mechanicsville, VA, 23116-2536",https://www.dollargeneral.com/store-directory/va/mechanicsville/6761,-77.3992,37.6506,mechanicsville,va
Dollar General # 13007 | Dollar General,13007,5408660104,"7695 Main St, Middletown, VA, 22645-9532",https://www.dollargeneral.com/store-directory/va/middletown/13007,-78.274532,39.032515,middletown,va
Dollar General # 22386 | Dollar General,22386,5402598809,"8080 Kentucky Springs Rd, Mineral, VA, 23117",https://www.dollargeneral.com/store-directory/va/mineral/22386,-77.81683,38.04811,mineral,va
Dollar General # 14639 | Dollar General,14639,5406347505,"1500 New Bridge Rd, Mineral, VA, 23117-4955",https://www.dollargeneral.com/store-directory/va/mineral/14639,-77.853397,38.082169,mineral,va
Dollar General # 11300 | Dollar General,11300,5406347501,"172 Davis Hwy, Mineral, VA, 23117-4152",https://www.dollargeneral.com/store-directory/va/mineral/11300,-77.910528,38.0154,mineral,va
Dollar General # 11774 | Dollar General,11774,5404102087,"14655 Moneta Road, Moneta, VA, 24121-6447",https://www.dollargeneral.com/store-directory/va/moneta/11774,-79.635997,37.166638,moneta,va
Dollar General # 1386 | Dollar General,1386,5404102089,"90 Scruggs Rd, Moneta, VA, 24121-5196",https://www.dollargeneral.com/store-directory/va/moneta/1386,-79.7135,37.1168,moneta,va
Dollar General # 16674 | Dollar General,16674,5403281268,"2180 Bluewater Dr, Moneta, VA, 24121",https://www.dollargeneral.com/store-directory/va/moneta/16674,-79.66165,37.0796,moneta,va
Dollar General # 21719 | Dollar General,21719,4348560123,"2515 Elon Rd, Monroe, VA, 24574-2903",https://www.dollargeneral.com/store-directory/va/monroe/21719,-79.1957,37.5187,monroe,va
Dollar General # 6391 | Dollar General,6391,5402550350,"154 E Main St, Monterey, VA, 24465-0160",https://www.dollargeneral.com/store-directory/va/monterey/6391,-79.577199,38.41068,monterey,va
Dollar General # 16434 | Dollar General,16434,8045442110,"16600 Mountain Road, Montpelier, VA, 23192",https://www.dollargeneral.com/store-directory/va/montpelier/16434,-77.661546,37.81466,montpelier,va
Dollar General # 2285 | Dollar General,2285,8044656008,"15054 Kings Hwy, Montross, VA, 22520-0758",https://www.dollargeneral.com/store-directory/va/montross/2285,-76.84018,38.09332,montross,va
Dollar General # 16524 | Dollar General,16524,5409474566,"11490 W. Lynchburg Salem Tpke, Montvale, VA, 24122-2999",https://www.dollargeneral.com/store-directory/va/montvale/16524,-79.731801,37.38424,montvale,va
Dollar General # 4201 | Dollar General,4201,5406690825,"5160 Main St, Mount Jackson, VA, 22842-9511",https://www.dollargeneral.com/store-directory/va/mount-jackson/4201,-78.6251,38.7625,mount-jackson,va
Dollar General # 14083 | Dollar General,14083,5407264030,"104 Old Virginia Ave., Narrows, VA, 24124",https://www.dollargeneral.com/store-directory/va/narrows/14083,-80.804155,37.335022,narrows,va
Dollar General # 18963 | Dollar General,18963,4344424077,"1014 Cody Rd, Nathalie, VA, 24577",https://www.dollargeneral.com/store-directory/va/nathalie/18963,-79.013,36.9353,nathalie,va
Dollar General # 17675 | Dollar General,17675,4342262212,"2985 Rockfish Valley Hwy, Nellysford, VA, 22958-2311",https://www.dollargeneral.com/store-directory/va/nellysford/17675,-78.872,37.8913,nellysford,va
Dollar General # 17919 | Dollar General,17919,4345814050,"4814 Penlan Rd, New Canton, VA, 23123",https://www.dollargeneral.com/store-directory/va/new-canton/17919,-78.3552,37.6512,new-canton,va
Dollar General # 12562 | Dollar General,12562,5404139013,"225 E Lee Hwy, New Market, VA, 22844-3102",https://www.dollargeneral.com/store-directory/va/new-market/12562,-78.6649,38.649146,new-market,va
Dollar General # 1543 | Dollar General,1543,7575863010,"17413 Warwick Blvd, Newport News, VA, 23603-1324",https://www.dollargeneral.com/store-directory/va/newport-news/1543,-76.573065,37.192686,newport-news,va
Dollar General # 4197 | Dollar General,4197,7575288890,"5920 Jefferson Ave, Newport News, VA, 23605-2721",https://www.dollargeneral.com/store-directory/va/newport-news/4197,-76.4384,37.01,newport-news,va
Dollar General # 2872 | Dollar General,2872,7573675068,"15490 Warwick Blvd, Newport News, VA, 23608-1579",https://www.dollargeneral.com/store-directory/va/newport-news/2872,-76.5561,37.1577,newport-news,va
Dollar General # 18221 | Dollar General,18221,7579331633,"201 Beech Dr, Newport News, VA, 23601-3501",https://www.dollargeneral.com/store-directory/va/newport-news/18221,-76.4513,37.0436,newport-news,va
Dollar General # 18791 | Dollar General,18791,7579331751,"2311 Jefferson Ave, Newport News, VA, 23607",https://www.dollargeneral.com/store-directory/va/newport-news/18791,-76.4214,36.9804,newport-news,va
Dollar General # 25708 | Dollar General,25708,7579131106,"15490 Warwick Blvd, Newport News, VA, 23608-1579",https://www.dollargeneral.com/store-directory/va/newport-news/25708,-76.5561,37.1577,newport-news,va
Dollar General # 9747 | Dollar General,9747,2762858410,"12029 Nickelsville Hwy, Nickelsville, VA, 24271-0268",https://www.dollargeneral.com/store-directory/va/nickelsville/9747,-82.413,36.7535,nickelsville,va
Dollar General # 18126 | Dollar General,18126,5713906702,"11801 Peter Shane Way, Nokesville, VA, 20181",https://www.dollargeneral.com/store-directory/va/nokesville/18126,-77.5826,38.6995,nokesville,va
Dollar General # 16503 | Dollar General,16503,7576955314,"8474 Chesapeake Boulevard, Norfolk, VA, 23518-2634",https://www.dollargeneral.com/store-directory/va/norfolk/16503,-76.243094,36.929138,norfolk,va
Dollar General # 8134 | Dollar General,8134,7573305395,"8401 Hampton Blvd Ste 2, Norfolk, VA, 23505-1018",https://www.dollargeneral.com/store-directory/va/norfolk/8134,-76.3186,36.9294,norfolk,va
Dollar General # 19638 | Dollar General,19638,7574477742,"3350 Chesapeake Blvd, Norfolk, VA, 23513-4066",https://www.dollargeneral.com/store-directory/va/norfolk/19638,-76.2496,36.8782,norfolk,va
Dollar General # 4125 | Dollar General,4125,7574477416,"5957 E Va Bch Blvd #39, Norfolk, VA, 23502-2463",https://www.dollargeneral.com/store-directory/va/norfolk/4125,-76.200487,36.853615,norfolk,va
Dollar General # 31 | Dollar General,31,7576955250,"1540 International Blvd, Norfolk, VA, 23513",https://www.dollargeneral.com/store-directory/va/norfolk/31,-76.2267,36.8965,norfolk,va
Dollar General # 19318 | Dollar General,19318,7574419520,"2301 Colley Ave Ste B, Norfolk, VA, 23517-1144",https://www.dollargeneral.com/store-directory/va/norfolk/19318,-76.295762,36.872952,norfolk,va
Dollar General # 7263 | Dollar General,7263,7573305349,"4008 East Little Creek, Norfolk, VA, 23518-3516",https://www.dollargeneral.com/store-directory/va/norfolk/7263,-76.195959,36.918385,norfolk,va
